drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
22/2232;2020-11-17;2020-11-24;Steilshoop: Ehemaliges Schulgelände am Borchertring (III) – Abriss einer verkehrssicheren Sporthalle ohne Termin für einen Neubau?;Sandro Kappe;CDU;21;21;4;True;True;67076;22_02232_steilshoop_ehemaliges_schulgelaende_am_borchertring_iii_abriss_einer_verkehrssicheren_sporthalle_ohne.md
22/2233;2020-11-17;2020-11-24;Ergebnis der Hamburger Fahrradpegel-Messungen 2020;Rosa Domm;GRÜNE;4;5;6;True;True;67064;22_02233_ergebnis_der_hamburger_fahrradpegel_messungen_2020.md
22/2234;2020-11-17;2020-11-24;COVID-19-Insolvenzaussetzungsgesetz (COVInsAG);Zohra Mojadeddi;GRÜNE;2;3;4;True;True;67077;22_02234_covid_19_insolvenzaussetzungsgesetz_covinsag.md
22/2235;2020-11-17;2020-11-24;Lebensmittelspenden von Hamburger Unternehmen;"Thomas Reich; Marco Schulz";AfD;10;10;4;True;True;67078;22_02235_lebensmittelspenden_von_hamburger_unternehmen.md
22/2236;2020-11-17;2020-11-24;Sanierungsstau an den Hamburger Hochschulen (II);Dr. Anke Frieling;CDU;11;13;3;True;True;67079;22_02236_sanierungsstau_an_den_hamburger_hochschulen_ii.md
22/2237;2020-11-17;2020-11-24;Warum verschleiert der Senat das tatsächliche Baumdefizit? – Kritik auch vom Umweltverband NABU;Sandro Kappe;CDU;28;28;6;True;True;67067;22_02237_warum_verschleiert_der_senat_das_tatsaechliche_baumdefizit_kritik_auch_vom_umweltverband_nabu.md
22/2238;2020-11-17;2020-11-24;Spielplätze sind keine Feierfläche – Können die Spielplätze in der Nacht geschlossen werden?;Sandro Kappe;CDU;6;6;2;True;True;67068;22_02238_spielplaetze_sind_keine_feierflaeche_koennen_die_spielplaetze_in_der_nacht_geschlossen_werden.md
22/2239;2020-11-17;2020-11-24;Gebeutelt durch Personalmangel: Ist das PK 26 noch einsatzfähig?;"Dr. Anke Frieling; Dennis Gladiator";CDU;16;17;9;True;True;67080;22_02239_gebeutelt_durch_personalmangel_ist_das_pk_26_noch_einsatzfaehig.md
22/2240;2020-11-17;2020-11-24;Kostenexplosion „Haus der Erde“: Was taugt das Mieter-Vermieter-Modell?;Dr. Anke Frieling;CDU;6;6;4;True;True;67065;22_02240_kostenexplosion_haus_der_erde_was_taugt_das_mieter_vermieter_modell.md
22/2241;2020-11-17;2020-11-24;Erinnerung an Verfolgung und Widerstand im Stadthaus – das Kunstwerk Stigma;Norbert Hackbusch;Die Linke;15;17;4;True;True;67088;22_02241_erinnerung_an_verfolgung_und_widerstand_im_stadthaus_das_kunstwerk_stigma.md
22/2242;2020-11-18;2020-11-24;Hamburger Klimaplan – aktuelle CO2-Emissionen (III);"Sandro Kappe; Stephan Gamm";CDU;12;12;2;True;True;67069;22_02242_hamburger_klimaplan_aktuelle_co2_emissionen_iii.md
22/2245;2020-11-18;2020-11-24;Maskenpflicht an einigen öffentlichen Plätzen in Hamburg ab dem 12.10.2020 (II);Anna-Elisabeth von Treuenfels-Frowein;fraktionslos;14;21;4;True;True;67070;22_02245_maskenpflicht_an_einigen_oeffentlichen_plaetzen_in_hamburg_ab_dem_12_10_2020_ii.md
22/2246;2020-11-18;2020-12-03;Die Pflicht kommt vor der Kür – Wie oft nutzt der Senat das Flugzeug?;Sandro Kappe;CDU;6;8;3;True;True;67071;22_02246_die_pflicht_kommt_vor_der_kuer_wie_oft_nutzt_der_senat_das_flugzeug.md
22/2247;2020-11-18;2020-11-24;Illegale Drogenlabore in Hamburg;Eckard Graage;CDU;11;11;3;True;True;67097;22_02247_illegale_drogenlabore_in_hamburg.md
22/2248;2020-11-18;2020-11-24;Reichsbürger bei der Polizei Hamburg und in der Verwaltung?;Eckard Graage;CDU;9;9;5;True;True;67098;22_02248_reichsbuerger_bei_der_polizei_hamburg_und_in_der_verwaltung.md
22/2249;2020-11-18;2020-11-24;Das anhaltende Drohnenproblem;Eckard Graage;CDU;8;8;2;True;True;67099;22_02249_das_anhaltende_drohnenproblem.md
22/2250;2020-11-18;2020-11-24;Wertstoffsammlung der Stadtreinigung Hamburg;Thomas Reich;AfD;23;26;5;True;True;67100;22_02250_wertstoffsammlung_der_stadtreinigung_hamburg.md
22/2251;2020-11-18;2020-11-24;Beschwerdestelle der Polizei (II);Dennis Gladiator;CDU;5;8;2;True;True;67101;22_02251_beschwerdestelle_der_polizei_ii.md
22/2252;2020-11-18;2020-11-24;Konsequentes Vorgehen gegen islamistische Gefährder!;Anna-Elisabeth von Treuenfels-Frowein;fraktionslos;4;4;2;True;True;67102;22_02252_konsequentes_vorgehen_gegen_islamistische_gefaehrder.md
22/2253;2020-11-18;2020-11-24;Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2020, hier: Unfall- und Verunglücktenzahlen allgemein sowie volkswirtschaftlicher Schaden;Richard Seelmaecker;CDU;8;12;6;True;True;67073;22_02253_veroeffentlichung_und_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_fuer_den_zeitraum_januar_b.md
22/2254;2020-11-18;2020-11-24;Korruptionsbekämpfung in Hamburg;"Marco Schulz; Dirk Nockemann";AfD;12;12;4;True;True;67103;22_02254_korruptionsbekaempfung_in_hamburg.md
22/2255;2020-11-18;2020-11-24;Hat das Motto des Schulsenators „Augen zu und durch“ jetzt ausgedient?;Birgit Stöver;CDU;10;10;3;True;True;67104;22_02255_hat_das_motto_des_schulsenators_augen_zu_und_durch_jetzt_ausgedient.md
22/2256;2020-11-19;2020-11-27;Stand der Belegung Flüchtlingsunterkunft Poppenbütteler Berg/ Neubaugebiet Ohlendiekshöhe im Oktober 2020 (II);Dennis Thering;CDU;7;9;2;True;True;67082;22_02256_stand_der_belegung_fluechtlingsunterkunft_poppenbuetteler_berg_neubaugebiet_ohlendiekshoehe_im_oktobe.md
22/2257;2020-11-19;2020-11-27;Lage und Perspektive des Mittagessens an Hamburger Schulen und Hamburger Schulcaterer;Sabine Boeddinghaus;Die Linke;3;3;2;True;True;67083;22_02257_lage_und_perspektive_des_mittagessens_an_hamburger_schulen_und_hamburger_schulcaterer.md
22/2258;2020-11-19;2020-11-27;Infektionen mit dem Coronavirus bei Menschen ohne Papiere – Welche Hilfsmaßnahmen gibt es und wie wirkungsvoll sind diese?;"Dr. Carola Ensslen; Deniz Celik; Dr. Stephanie Rose";Die Linke;19;22;5;True;True;67149;22_02258_infektionen_mit_dem_coronavirus_bei_menschen_ohne_papiere_welche_hilfsmassnahmen_gibt_es_und_wie_wirk.md
22/2259;2020-11-19;2020-11-27;Nachfrage zur Nachfrage zur Schriftlichen Kleinen Anfrage „Kann man am Flughafen Hamburg Lärm- und Umweltbelästigung üben?“ (Drs. 22/1551 und Drs. 22/2007);Stephan Jersch;Die Linke;5;5;2;True;True;67089;22_02259_nachfrage_zur_nachfrage_zur_schriftlichen_kleinen_anfrage_kann_man_am_flughafen_hamburg_laerm_und_umw.md
22/2260;2020-11-19;2020-11-27;Grundwassersituation in Hamburg – fällt die Bilanz negativ aus?;Stephan Jersch;Die Linke;12;13;5;True;True;67090;22_02260_grundwassersituation_in_hamburg_faellt_die_bilanz_negativ_aus.md
22/2261;2020-11-19;2020-11-27;Strom-, Gas- und Wassersperrungen in Hamburg im 3. Quartal;"Dr. Stephanie Rose; Stephan Jersch";Die Linke;10;12;4;True;True;67096;22_02261_strom_gas_und_wassersperrungen_in_hamburg_im_3_quartal.md
22/2262;2020-11-19;2020-11-27;Weshalb müssen SAGA-Mieter/-innen über ihre Mieten einen „Stadtentwicklungsfonds Lebendige Quartiere“ finanzieren, der öffentliche Aufgaben realisieren soll?;Heike Sudmann;Die Linke;13;17;4;True;True;67151;22_02262_weshalb_muessen_saga_mieter_innen_ueber_ihre_mieten_einen_stadtentwicklungsfonds_lebendige_quartiere_.md
22/2263;2020-11-19;2020-11-27;Schiller-Oper – Geht es voran oder wird weiter auf Zeit gespielt?;Heike Sudmann;Die Linke;11;18;3;True;True;67091;22_02263_schiller_oper_geht_es_voran_oder_wird_weiter_auf_zeit_gespielt.md
22/2266;2020-11-19;2020-11-27;Kosten für Umzüge durch veränderten Zuschnitt der ehemaligen Behörde für Gesundheit und Verbraucherschutz (BGV);Deniz Celik;Die Linke;10;14;4;True;True;67150;22_02266_kosten_fuer_umzuege_durch_veraenderten_zuschnitt_der_ehemaligen_behoerde_fuer_gesundheit_und_verbrauc.md
22/2267;2020-11-19;2020-11-27;Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2020 (II), hier: Verkehrsunfälle mit Radfahrern;Richard Seelmaecker;CDU;12;19;5;True;True;67095;22_02267_veroeffentlichung_und_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_fuer_den_zeitraum_januar_b.md
22/2268;2020-11-19;2020-11-27;Corona-Infektionen an der Schule auf der Veddel;Birgit Stöver;CDU;20;24;3;True;True;67094;22_02268_corona_infektionen_an_der_schule_auf_der_veddel.md
22/2269;2020-11-19;2020-11-27;Rahmenbedingungen für den Bau von Schulsporthallen in Hamburg;Ralf Niedmers;CDU;8;8;3;True;True;67093;22_02269_rahmenbedingungen_fuer_den_bau_von_schulsporthallen_in_hamburg.md
22/2196;2020-11-20;2020-11-20;Ohlsdorfer Friedhof – Wer darf durchfahren?;Sandro Kappe;CDU;22;23;3;True;True;67057;22_02196_ohlsdorfer_friedhof_wer_darf_durchfahren.md
22/2271;2020-11-20;2020-11-27;Der Volksbund Deutsche Kriegsgräberfürsorge e. V. in Hamburg;Marco Schulz;AfD;9;9;3;True;True;67092;22_02271_der_volksbund_deutsche_kriegsgraeberfuersorge_e_v_in_hamburg.md
22/2272;2020-11-20;2020-11-27;Günstiger Wohnraum: Lässt Hamburg Studenten und Azubis im Regen stehen?;Dr. Anke Frieling;CDU;12;17;17;True;True;67085;22_02272_guenstiger_wohnraum_laesst_hamburg_studenten_und_azubis_im_regen_stehen.md
22/2273;2020-11-20;2020-11-27;Lernstandserhebungen zu Beginn des Schuljahres: Welche Rückschlüsse erlauben FLIP 3 und FLIP 7?;Birgit Stöver;CDU;13;14;14;True;True;67084;22_02273_lernstandserhebungen_zu_beginn_des_schuljahres_welche_rueckschluesse_erlauben_flip_3_und_flip_7.md
22/2274;2020-11-23;2020-12-01;Kritische Zuschriften von Bürgern zur beabsichtigten Änderung des Infektionsschutzgesetzes: Corona-Krise, Shutdown-Krise, Regierungskrise;"Thomas Reich; Dr. Alexander Wolf";AfD;2;2;2;True;True;67130;22_02274_kritische_zuschriften_von_buergern_zur_beabsichtigten_aenderung_des_infektionsschutzgesetzes_corona_k.md
22/2275;2020-11-23;2020-12-01;Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2020 (III), hier: Verkehrsunfälle mit Beteiligung von Kindern, jungen Erwachsenen und Senioren;Richard Seelmaecker;CDU;18;27;9;True;True;67125;22_02275_veroeffentlichung_und_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_fuer_den_zeitraum_januar_b.md
22/2276;2020-11-23;2020-12-01;Aktion Kinderparadies ohne Zukunft in Hamburg?;"Silke Seif; Dennis Thering";CDU;11;13;3;True;True;67139;22_02276_aktion_kinderparadies_ohne_zukunft_in_hamburg.md
22/2277;2020-11-23;2020-12-01;Umweltschutz: Bezirke auskömmlich finanzieren (III);Sandro Kappe;CDU;37;44;8;True;True;67122;22_02277_umweltschutz_bezirke_auskoemmlich_finanzieren_iii.md
22/2278;2020-11-23;2020-12-01;Übersicht der Beiräte in und bei Behörden und öffentlichen Unternehmen der Freien und Hansestadt Hamburg;Stephan Jersch;Die Linke;8;8;59;True;True;67119;22_02278_uebersicht_der_beiraete_in_und_bei_behoerden_und_oeffentlichen_unternehmen_der_freien_und_hansestadt_.md
22/2279;2020-11-23;2020-12-01;Wie ist die aktuelle Situation in der Zentralen Erstaufnahmeeinrichtung? (II);Dr. Carola Ensslen;Die Linke;14;17;3;True;True;67141;22_02279_wie_ist_die_aktuelle_situation_in_der_zentralen_erstaufnahmeeinrichtung_ii.md
22/2280;2020-11-23;2020-12-01;Wie werden die Menschen in der Zentralen Erstaufnahmeeinrichtung vor einem weiteren Corona-Ausbruch geschützt?;Dr. Carola Ensslen;Die Linke;13;21;7;True;True;67142;22_02280_wie_werden_die_menschen_in_der_zentralen_erstaufnahmeeinrichtung_vor_einem_weiteren_corona_ausbruch_g.md
22/2281;2020-11-23;2020-12-01;Ohlsdorfer Friedhof – Was spricht konkret gegen eine alternative Durchfahrtsregelung am Wochenende?;"Sandro Kappe; Richard Seelmaecker";CDU;14;14;3;True;True;67126;22_02281_ohlsdorfer_friedhof_was_spricht_konkret_gegen_eine_alternative_durchfahrtsregelung_am_wochenende.md
22/2282;2020-11-23;2020-12-01;Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2020 (IV), hier: Verkehrsunfälle mit Fußgängern;Richard Seelmaecker;CDU;7;14;7;True;True;67127;22_02282_veroeffentlichung_und_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_fuer_den_zeitraum_januar_b.md
22/2283;2020-11-23;2020-12-01;Rikschas für Rollstuhlfahrer – Was Konfuzius wohl zu dieser rot-grünen Schnapsidee sagen würde?;Richard Seelmaecker;CDU;7;11;2;True;True;67143;22_02283_rikschas_fuer_rollstuhlfahrer_was_konfuzius_wohl_zu_dieser_rot_gruenen_schnapsidee_sagen_wuerde.md
22/2284;2020-11-23;2020-12-01;Zeitschriften in Hamburg und deren öffentliche Förderung;"Marco Schulz; Olga Petersen";AfD;7;7;2;True;True;67144;22_02284_zeitschriften_in_hamburg_und_deren_oeffentliche_foerderung.md
22/2285;2020-11-23;2020-12-01;Pandemie-Herbst in Hamburg: Wie wirkt sich die Teststrategie aus?;Deniz Celik;Die Linke;6;6;5;True;True;67145;22_02285_pandemie_herbst_in_hamburg_wie_wirkt_sich_die_teststrategie_aus.md
22/2286;2020-11-23;2020-12-01;SARS-CoV-2-Infektionen: Inzidenzwerte der Lehrkräfte und Infektionen nach Schulformen;Sabine Boeddinghaus;Die Linke;2;2;1;True;True;67128;22_02286_sars_cov_2_infektionen_inzidenzwerte_der_lehrkraefte_und_infektionen_nach_schulformen.md
22/2287;2020-11-23;2020-12-01;SARS-CoV-2-Infektionen an Hamburger Schulen (VII);Sabine Boeddinghaus;Die Linke;8;16;5;True;True;67123;22_02287_sars_cov_2_infektionen_an_hamburger_schulen_vii.md
22/2288;2020-11-23;2020-12-01;Barrieren für Kommunikation mit Behörden und städtischen Versorgern verringern – mehr Wert auf Kundenzufriedenheit legen!;"Stephan Jersch; Dr. Stephanie Rose; Cansu Özdemir";Die Linke;14;18;28;True;True;67121;22_02288_barrieren_fuer_kommunikation_mit_behoerden_und_staedtischen_versorgern_verringern_mehr_wert_auf_kunde.md
22/2289;2020-11-23;2020-12-01;Fiktiver Unternehmer-/-innenlohn für Soloselbstständige während der Corona-Krise;Norbert Hackbusch;Die Linke;8;12;4;True;True;67120;22_02289_fiktiver_unternehmer_innenlohn_fuer_soloselbststaendige_waehrend_der_corona_krise.md
22/2290;2020-11-23;2020-12-01;Erneute Demonstration des Al-Azhari-Instituts – eine zusätzliche Verhöhnung der Opfer des Islamismus;Dirk Nockemann;AfD;31;44;6;True;True;67129;22_02290_erneute_demonstration_des_al_azhari_instituts_eine_zusaetzliche_verhoehnung_der_opfer_des_islamismus.md
22/2297;2020-11-24;2020-12-01;Eingeschränkte Erreichbarkeit der ÖRA;"Richard Seelmaecker; Andreas Grutzeck";CDU;7;12;3;True;True;67131;22_02297_eingeschraenkte_erreichbarkeit_der_oera.md
22/2298;2020-11-24;2020-12-01;Wie sind die PK 36 und 38 aufgestellt?;"Sandro Kappe; Dennis Gladiator";CDU;6;10;5;True;True;67132;22_02298_wie_sind_die_pk_36_und_38_aufgestellt.md
22/2301;2020-11-24;2020-12-01;Baumaßnahme Rolfinckstraße in Wellingsbüttel – Gebaut wie geplant?;Dennis Thering;CDU;8;12;3;True;True;67133;22_02301_baumassnahme_rolfinckstrasse_in_wellingsbuettel_gebaut_wie_geplant.md
22/2303;2020-11-24;2020-12-01;Geplante Nachverdichtung des Wohngebietes Bramfeld-Hegholt;Sandro Kappe;CDU;15;21;3;True;True;67134;22_02303_geplante_nachverdichtung_des_wohngebietes_bramfeld_hegholt.md
22/2304;2020-11-24;2020-12-01;Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2020 (V), hier: Verkehrsunfälle mit Lastkraftwagen (Lkw);Richard Seelmaecker;CDU;6;12;4;True;True;67135;22_02304_veroeffentlichung_und_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_fuer_den_zeitraum_januar_b.md
22/2305;2020-11-24;2020-12-01;Integrationsbeirat in Hamburg – Migrantische Partizipation muss auch während der Corona-Krise ausgebaut werden!;Metin Kaya;Die Linke;8;16;2;True;True;67136;22_02305_integrationsbeirat_in_hamburg_migrantische_partizipation_muss_auch_waehrend_der_corona_krise_ausgebau.md
22/2306;2020-11-24;2020-12-01;Abschreckende Gebühren für Widersprüche gegen Baugenehmigung für das „Paulihaus“ und weitere Fragen;Heike Sudmann;Die Linke;10;16;3;True;True;67137;22_02306_abschreckende_gebuehren_fuer_widersprueche_gegen_baugenehmigung_fuer_das_paulihaus_und_weitere_fragen.md
22/2307;2020-11-24;2020-12-01;Wer kommt für Baumängel auf, wenn ein barrierefreier Umbau eines Badezimmers mangelhaft ausgeführt wurde?;Cansu Özdemir;Die Linke;10;11;3;True;True;67138;22_02307_wer_kommt_fuer_baumaengel_auf_wenn_ein_barrierefreier_umbau_eines_badezimmers_mangelhaft_ausgefuehrt_.md
22/2308;2020-11-24;2020-12-01;Mit dem Rad zur Arbeit – wie ist es um das JobRad bestellt?;Richard Seelmaecker;CDU;6;7;2;True;True;67140;22_02308_mit_dem_rad_zur_arbeit_wie_ist_es_um_das_jobrad_bestellt.md
22/2309;2020-11-24;2020-12-01;Gefährdung richterlicher Unabhängigkeit in der Freien und Hansestadt Hamburg, Gleichheit vor dem Gesetz und Arbeitsüberlastung der Justiz – wie ist es um das Strafverfahren gegen den Richter Frank F. bestellt?;Richard Seelmaecker;CDU;8;14;4;True;True;67164;22_02309_gefaehrdung_richterlicher_unabhaengigkeit_in_der_freien_und_hansestadt_hamburg_gleichheit_vor_dem_ges.md
22/2310;2020-11-24;2020-12-01;Wie geht es weiter an der Ida Ehre Schule?;"Birgit Stöver; Silke Seif";CDU;12;18;3;True;True;67152;22_02310_wie_geht_es_weiter_an_der_ida_ehre_schule.md
22/2313;2020-11-25;2020-12-01;Entsiegelung der Heidstücken zwischen den Teichen in Bramfeld;Sandro Kappe;CDU;21;23;3;True;True;67216;22_02313_entsiegelung_der_heidstuecken_zwischen_den_teichen_in_bramfeld.md
22/2314;2020-11-25;2020-12-01;Recyclinghof Krähenweg massiv überlastet. Wann wird die lang geplante Standortverlegung endlich umgesetzt?;"Silke Seif; Sandro Kappe";CDU;7;17;79;True;True;67215;22_02314_recyclinghof_kraehenweg_massiv_ueberlastet_wann_wird_die_lang_geplante_standortverlegung_endlich_umge.md
22/2315;2020-11-25;2020-12-01;Verbreitung von Unterflursystemen zur Müllentsorgung in Hamburg;Dr. Anke Frieling;CDU;14;20;4;True;True;67217;22_02315_verbreitung_von_unterflursystemen_zur_muellentsorgung_in_hamburg.md
22/2316;2020-11-25;2020-12-01;Mut zur Lücke mal anders – Lässt Rot-Grün die Anwohner buchstäblich im Regen stehen oder warum fehlen an der Bushaltestelle „Buschrosenweg“ seit Monaten die Fahrgastunterstände?;Sandro Kappe;CDU;4;9;2;True;True;67218;22_02316_mut_zur_luecke_mal_anders_laesst_rot_gruen_die_anwohner_buchstaeblich_im_regen_stehen_oder_warum_fehl.md
22/2317;2020-11-25;2020-12-01;Die unendliche Geschichte – Das Strafverfahren gegen einen Justizvollzugsbediensteten der JVA Fuhlsbüttel;Richard Seelmaecker;CDU;12;14;3;True;True;67239;22_02317_die_unendliche_geschichte_das_strafverfahren_gegen_einen_justizvollzugsbediensteten_der_jva_fuhlsbuet.md
22/2321;2020-11-25;2020-12-01;Nutzung des beziehungsweise Datenpanne bei dem Dienst „Online-Wache“ der Polizei Hamburg;Eckard Graage;CDU;9;9;3;True;True;67247;22_02321_nutzung_des_beziehungsweise_datenpanne_bei_dem_dienst_online_wache_der_polizei_hamburg.md
22/2329;2020-11-25;2020-12-01;Landesverband DIE LINKE Hamburg wird von Linksextremisten angeführt – Warum verliert der Verfassungsschutz kein Wort darüber?;"Dr. Alexander Wolf; Dirk Nockemann";AfD;11;13;6;True;True;67221;22_02329_landesverband_die_linke_hamburg_wird_von_linksextremisten_angefuehrt_warum_verliert_der_verfassungssc.md
22/2330;2020-11-25;2020-12-01;Veröffentlichung und Aufschlüsselung der Verkehrsunfallzahlen in Hamburg für den Zeitraum Januar bis September 2020 (VI), hier: Verkehrsunfälle mit motorisierten Zweirädern inklusive E-Bikes;Richard Seelmaecker;CDU;8;20;5;True;True;67219;22_02330_veroeffentlichung_und_aufschluesselung_der_verkehrsunfallzahlen_in_hamburg_fuer_den_zeitraum_januar_b.md
22/2331;2020-11-25;2020-12-01;Schließfächer an Schulen;"Dennis Thering; Birgit Stöver";CDU;5;9;2;True;True;67220;22_02331_schliessfaecher_an_schulen.md
22/2332;2020-11-26;2020-12-04;In welchen Stadtteilen wohnen die Corona-Patienten/-innen, die im Krankenhaus behandelt wurden?;Deniz Celik;Die Linke;2;2;7;True;True;67222;22_02332_in_welchen_stadtteilen_wohnen_die_corona_patienten_innen_die_im_krankenhaus_behandelt_wurden.md
22/2333;2020-11-26;2020-12-04;Was tut der Senat gegen die geplante Auslagerung von 840 Stellen der Hermes Fulfilment GmbH ins Ausland?;"Olga Fritzsche; David Stoop";Die Linke;7;11;2;True;True;67248;22_02333_was_tut_der_senat_gegen_die_geplante_auslagerung_von_840_stellen_der_hermes_fulfilment_gmbh_ins_ausla.md
22/2334;2020-11-26;2020-12-04;Arbeitsbedingungen und Hygienekonzept bei der TEREG Gebäudedienste GmbH;"Olga Fritzsche; David Stoop; Deniz Celik";Die Linke;7;8;8;True;True;67214;22_02334_arbeitsbedingungen_und_hygienekonzept_bei_der_tereg_gebaeudedienste_gmbh.md
22/2335;2020-11-26;2020-12-04;Arbeitsbedingungen und Hygienekonzept bei der Asklepios Kliniken GmbH & Co. KGaA und ihren Tochterfirmen;"Olga Fritzsche; David Stoop; Deniz Celik";Die Linke;8;10;2;True;True;67233;22_02335_arbeitsbedingungen_und_hygienekonzept_bei_der_asklepios_kliniken_gmbh_co_kgaa_und_ihren_tochterfirmen.md
