drucksache;datum_anfrage;datum_drucksache;titel;urheber;fraktionen;fragen;einzelfragen;seiten;format_erkannt;beantwortet;vorgang;datei
23/1091;2025-08-04;2025-08-12;War das Fahrradparkhaus an der Kellinghusenstraße im 2. Quartal 2025 ausgelastet (III)?;Philipp Heißner;CDU;14;21;3;True;True;85004;23_01091_war_das_fahrradparkhaus_an_der_kellinghusenstrasse_im_2_quartal_2025_ausgelastet_iii.md
23/1092;2025-08-04;2025-08-12;Zwischen Einzelfall und Etat – wie funktioniert die Hotelunterbringung in der Praxis?;Olga Fritzsche;Die Linke;8;9;3;True;True;85005;23_01092_zwischen_einzelfall_und_etat_wie_funktioniert_die_hotelunterbringung_in_der_praxis.md
23/1093;2025-08-04;2025-08-12;Versprochen, gestrichen, vergessen? – zur Lage der Notschlafstelle im Süderelberaum;Olga Fritzsche;Die Linke;11;17;2;True;True;84986;23_01093_versprochen_gestrichen_vergessen_zur_lage_der_notschlafstelle_im_suederelberaum.md
23/1094;2025-08-04;2025-08-12;Wie steht es um die Anwesenheit der Senatsmitglieder bei den Sitzungen der Hamburgischen Bürgerschaft?;Philipp Heißner;CDU;6;6;2;True;True;84991;23_01094_wie_steht_es_um_die_anwesenheit_der_senatsmitglieder_bei_den_sitzungen_der_hamburgischen_buergerschaf.md
23/1097;2025-08-04;2025-08-12;Park-and-ride-Anlagen, Auslastung, Investitionen und Gebühren im ersten Halbjahr 2025 (II);"Philipp Heißner; Sandro Kappe";CDU;15;19;4;True;True;85011;23_01097_park_and_ride_anlagen_auslastung_investitionen_und_gebuehren_im_ersten_halbjahr_2025_ii.md
23/1098;2025-08-04;2025-08-12;SAGA-Reihenhaussiedlung an der Möllner Landstraße 139 bis 145/ Cottaweg – wie geht es mit der Sanierung weiter?;Heike Sudmann;Die Linke;9;11;2;True;True;84996;23_01098_saga_reihenhaussiedlung_an_der_moellner_landstrasse_139_bis_145_cottaweg_wie_geht_es_mit_der_sanierun.md
23/1101;2025-08-06;2025-08-12;Gesundheitswesen ist Jobmotor in Hamburg. Doch wie viele Beschäftigte fehlen in diesem Bereich in Hamburg?;Christin Christ;CDU;10;10;13;True;True;85013;23_01101_gesundheitswesen_ist_jobmotor_in_hamburg_doch_wie_viele_beschaeftigte_fehlen_in_diesem_bereich_in_ham.md
23/1102;2025-08-06;2025-08-12;Damit die Integration gelingt – was unternimmt der Senat bezüglich der fehlenden Finanzierung dringend benötigter Sprachkurse und um die drohenden Insolvenzen von Sprachschulen zu verhindern?;Andreas Grutzeck;CDU;9;11;6;True;True;85014;23_01102_damit_die_integration_gelingt_was_unternimmt_der_senat_bezueglich_der_fehlenden_finanzierung_dringend.md
23/1103;2025-08-06;2025-08-12;Wie versucht der Senat Erregerverbreitung in der Drogenszene zu stoppen?;Andreas Grutzeck;CDU;18;18;4;True;True;85015;23_01103_wie_versucht_der_senat_erregerverbreitung_in_der_drogenszene_zu_stoppen.md
23/1104;2025-08-06;2025-08-12;Planung und Koordination der U4-Verlängerung, der Freihafenelbbrücke und angrenzender Infrastrukturmaßnahmen;"Dr. Anke Frieling; Philipp Heißner";CDU;13;23;4;True;True;85019;23_01104_planung_und_koordination_der_u4_verlaengerung_der_freihafenelbbruecke_und_angrenzender_infrastrukturm.md
23/1105;2025-08-06;2025-08-12;Stadtentwicklung Moldauhafen/Grasbrook: Projektstand und Perspektiven;"Dr. Anke Frieling; Philipp Heißner";CDU;11;21;3;True;True;85023;23_01105_stadtentwicklung_moldauhafen_grasbrook_projektstand_und_perspektiven.md
23/1106;2025-08-06;2025-08-12;Unsicherheiten bei der Zukunft des Deutschlandtickets – wie bereitet sich der Hamburger Senat vor?;Philipp Heißner;CDU;8;12;3;True;True;85024;23_01106_unsicherheiten_bei_der_zukunft_des_deutschlandtickets_wie_bereitet_sich_der_hamburger_senat_vor.md
23/1108;2025-08-07;2025-08-15;Verbesserungen beim Einladungswesen zu den Vorsorgeuntersuchungen U6 und U7;"Claudia Loss; Linus Görg; Dr. Gudrun Schittek";"GRÜNE; SPD";7;7;2;True;True;85018;23_01108_verbesserungen_beim_einladungswesen_zu_den_vorsorgeuntersuchungen_u6_und_u7.md
23/1109;2025-08-07;2025-08-15;Inbetriebnahme des Elektronischen Stellwerks (ESTW) Wandsbek;Ole Thorben Buschhüter;SPD;7;9;3;True;True;85020;23_01109_inbetriebnahme_des_elektronischen_stellwerks_estw_wandsbek.md
23/1110;2025-08-08;2025-08-15;Klimaneutralität bis 2040 – Fegebanks Aussagen und fehlende wissenschaftliche Grundlage für das Volksbegehren;Sandro Kappe;CDU;20;28;6;True;True;85021;23_01110_klimaneutralitaet_bis_2040_fegebanks_aussagen_und_fehlende_wissenschaftliche_grundlage_fuer_das_volks.md
23/1111;2025-08-08;2025-08-15;Ausländeranteil in Hamburger Justizvollzugsanstalten 2025 – aktuelle Entwicklung, Kosten und Abschiebungen;Dirk Nockemann;AfD;10;10;5;True;True;85022;23_01111_auslaenderanteil_in_hamburger_justizvollzugsanstalten_2025_aktuelle_entwicklung_kosten_und_abschiebun.md
23/1112;2025-08-08;2025-08-15;Wie steht es um die Tatverdächtigenbelastungszahlen in Bezug auf ausgewählte Bevölkerungsgruppen?;Dirk Nockemann;AfD;14;15;12;True;True;85025;23_01112_wie_steht_es_um_die_tatverdaechtigenbelastungszahlen_in_bezug_auf_ausgewaehlte_bevoelkerungsgruppen.md
23/1113;2025-08-08;2025-08-15;Bewachungskosten für die Hamburger Wohnung von Ex-Kanzler Olaf Scholz;Dirk Nockemann;AfD;17;21;4;True;True;85026;23_01113_bewachungskosten_fuer_die_hamburger_wohnung_von_ex_kanzler_olaf_scholz.md
23/1114;2025-08-08;2025-08-15;Immer mehr Fahrradfahrer sterben im Hamburger Straßenverkehr – woran liegt es (II)?;Philipp Heißner;CDU;7;8;8;True;True;85027;23_01114_immer_mehr_fahrradfahrer_sterben_im_hamburger_strassenverkehr_woran_liegt_es_ii.md
23/1115;2025-08-11;2025-08-19;Künstlerische Freiheit, Vertragsgestaltung und Einflussnahme beim Hamburg Ballett und der Hamburgischen Staatsoper;Marie Kleinert;Die Linke;15;21;4;True;True;85030;23_01115_kuenstlerische_freiheit_vertragsgestaltung_und_einflussnahme_beim_hamburg_ballett_und_der_hamburgisch.md
23/1116;2025-08-11;2025-08-19;Sozialleistungen für Ausländer schießen in die Höhe: Abfrage für 2024 und 2025;Thomas Reich;AfD;6;6;15;True;True;85031;23_01116_sozialleistungen_fuer_auslaender_schiessen_in_die_hoehe_abfrage_fuer_2024_und_2025.md
23/1117;2025-08-11;2025-08-19;Was haben die Prüfungen der Fachbehörden zu den Überschwemmungen in der Straße „Im Allhorn“ ergeben?;Sandro Kappe;CDU;17;26;14;True;True;85032;23_01117_was_haben_die_pruefungen_der_fachbehoerden_zu_den_ueberschwemmungen_in_der_strasse_im_allhorn_ergeben.md
23/1118;2025-08-11;2025-08-19;Ausbreitung des Roten Amerikanischen Sumpfkrebses in Hamburg – aktueller Stand;"Sandro Kappe; Dennis Thering";CDU;5;9;2;True;True;85033;23_01118_ausbreitung_des_roten_amerikanischen_sumpfkrebses_in_hamburg_aktueller_stand.md
23/1119;2025-08-11;2025-08-19;Psychische Gesundheit von Studierenden stärken;"Anna-Elisabeth von Treuenfels-Frowein; Christin Christ";CDU;10;11;8;True;True;85034;23_01119_psychische_gesundheit_von_studierenden_staerken.md
23/1120;2025-08-11;2025-08-19;Geht das Apothekensterben in Hamburg munter weiter? Was unternimmt der Senat?;Christin Christ;CDU;20;21;4;True;True;85035;23_01120_geht_das_apothekensterben_in_hamburg_munter_weiter_was_unternimmt_der_senat.md
23/1121;2025-08-11;2025-08-19;Status quo und Förderung der Gesundheitswirtschaft in Hamburg;Christin Christ;CDU;12;13;9;True;True;85036;23_01121_status_quo_und_foerderung_der_gesundheitswirtschaft_in_hamburg.md
23/1124;2025-08-12;2025-08-19;Erfolge, Ausstattung und internationale Kooperation der Hamburger Cold-Case-Einheit;Dirk Nockemann;AfD;19;20;4;True;True;85049;23_01124_erfolge_ausstattung_und_internationale_kooperation_der_hamburger_cold_case_einheit.md
23/1125;2025-08-12;2025-08-19;Ehemaliges HSH-Nordbank-Gebäude – Nutzungsperspektiven und Planungsstand des „Hauses der digitalen Welt“;Robert Risch;AfD;5;5;2;True;True;85050;23_01125_ehemaliges_hsh_nordbank_gebaeude_nutzungsperspektiven_und_planungsstand_des_hauses_der_digitalen_welt.md
23/1126;2025-08-12;2025-08-19;Fangjagdverbot im Jagdbezirk II – Populations- und Verfahrensfragen;"Sandro Kappe; Ralf Niedmers";CDU;12;14;3;True;True;85047;23_01126_fangjagdverbot_im_jagdbezirk_ii_populations_und_verfahrensfragen.md
23/1127;2025-08-12;2025-08-19;F&W Fördern & Wohnen – überfordert der Senat das städtische Unternehmen? (II);Andreas Grutzeck;CDU;10;9;4;True;True;85048;23_01127_f_w_foerdern_wohnen_ueberfordert_der_senat_das_staedtische_unternehmen_ii.md
23/1128;2025-08-12;2025-08-19;Wie steht es um das Carsharing in Hamburg im Jahr 2025?;Philipp Heißner;CDU;14;22;3;True;True;85041;23_01128_wie_steht_es_um_das_carsharing_in_hamburg_im_jahr_2025.md
23/1129;2025-08-12;2026-01-13;Wie steht es um die Reisetätigkeit der hvv-Geschäftsführung im Jahr 2025?;Philipp Heißner;CDU;7;7;3;True;True;85042;23_01129_wie_steht_es_um_die_reisetaetigkeit_der_hvv_geschaeftsfuehrung_im_jahr_2025.md
23/1130;2025-08-12;2025-08-19;Das QCG in Hamburg: Chance oder Papiertiger?;Antje Müller-Möller;CDU;24;42;7;True;True;85044;23_01130_das_qcg_in_hamburg_chance_oder_papiertiger.md
23/1131;2025-08-12;2025-08-19;Jeden Sommer wieder: Streckenverkürzung der Linie X22;Ralf Niedmers;CDU;5;6;2;True;True;85045;23_01131_jeden_sommer_wieder_streckenverkuerzung_der_linie_x22.md
23/1132;2025-08-13;2025-08-19;Innovation unter Vorbehalt – Forschungszulage in Hamburg: Bürokratische Kehrtwende nach der Bewilligung?;Julian Herrmann;CDU;14;15;5;True;True;85046;23_01132_innovation_unter_vorbehalt_forschungszulage_in_hamburg_buerokratische_kehrtwende_nach_der_bewilligung.md
23/1133;2025-08-13;2025-08-19;Baustellen im Bezirk Wandsbek (IV);"Ralf Niedmers; Thilo Kleibauer; Christin Christ; Stefan Bereuter; Dennis Thering; Markus Kranig; Sandro Kappe";CDU;4;6;7;True;True;85037;23_01133_baustellen_im_bezirk_wandsbek_iv.md
23/1134;2025-08-13;2025-08-19;Steht dem Hamburger Osten ein vom rot-grünen Senat organisiertes Verkehrschaos bevor?;Ralf Niedmers;CDU;12;16;3;True;True;85038;23_01134_steht_dem_hamburger_osten_ein_vom_rot_gruenen_senat_organisiertes_verkehrschaos_bevor.md
23/1135;2025-08-13;2025-08-19;Park-and-ride-Anlagen, Auslastung, Investitionen und Gebühren im ersten Halbjahr 2025 (III);"Philipp Heißner; Sandro Kappe";CDU;1;1;1;True;True;85039;23_01135_park_and_ride_anlagen_auslastung_investitionen_und_gebuehren_im_ersten_halbjahr_2025_iii.md
23/1136;2025-08-13;2025-08-19;War das Fahrradparkhaus an der Kellinghusenstraße im 2. Quartal 2025 ausgelastet (IV)?;Philipp Heißner;CDU;12;16;3;True;True;85040;23_01136_war_das_fahrradparkhaus_an_der_kellinghusenstrasse_im_2_quartal_2025_ausgelastet_iv.md
23/1137;2025-08-13;2025-08-19;Baustellenkoordination („Dig Once“): Sperrzeiten, Mehrfachaufgrabungen und Wiederherstellungsqualität im Hamburger Straßennetz;Philipp Heißner;CDU;19;26;4;True;True;85043;23_01137_baustellenkoordination_dig_once_sperrzeiten_mehrfachaufgrabungen_und_wiederherstellungsqualitaet_im_h.md
23/1138;2025-08-14;2025-08-22;Wie wurde dieses Jahr in Hamburg bisher Tempo 30 angeordnet?;Philipp Heißner;CDU;21;28;7;True;True;85067;23_01138_wie_wurde_dieses_jahr_in_hamburg_bisher_tempo_30_angeordnet.md
23/1139;2025-08-14;2025-08-22;Hinweise auf Mandatsüberschreitung und mögliche Interessenskonflikte von HHLA-Aufsichtsratschef Prof. Dr. Grube;Kay Jäger;Die Linke;6;8;3;True;True;85068;23_01139_hinweise_auf_mandatsueberschreitung_und_moegliche_interessenskonflikte_von_hhla_aufsichtsratschef_pro.md
23/1140;2025-08-14;2025-08-22;Von der Schulbank in den Flieger – Abschiebungen von Kindern aus Hamburg im 2. Quartal 2025;Dr. Carola Ensslen;Die Linke;7;7;3;True;True;85069;23_01140_von_der_schulbank_in_den_flieger_abschiebungen_von_kindern_aus_hamburg_im_2_quartal_2025.md
23/1141;2025-08-14;2025-08-22;Ausreise und Abschiebungen in Hamburg im 2. Quartal 2025;Dr. Carola Ensslen;Die Linke;21;24;12;True;True;85056;23_01141_ausreise_und_abschiebungen_in_hamburg_im_2_quartal_2025.md
23/1142;2025-08-14;2025-08-22;Abschiebehaft und Ausreisegewahrsam in Hamburg im 2. Quartal 2025;Dr. Carola Ensslen;Die Linke;25;36;9;True;True;85057;23_01142_abschiebehaft_und_ausreisegewahrsam_in_hamburg_im_2_quartal_2025.md
23/1143;2025-08-14;2025-08-22;SAGA: Räumung der Wohnhäuser in der Kieler Straße 180-184;Heike Sudmann;Die Linke;17;19;5;True;True;85058;23_01143_saga_raeumung_der_wohnhaeuser_in_der_kieler_strasse_180_184.md
23/1144;2025-08-14;2025-08-22;Klimaanlagenverbot in Hamburg – sinnlos, unfair und nicht kontrollierbar;Sandro Kappe;CDU;14;19;6;True;True;85063;23_01144_klimaanlagenverbot_in_hamburg_sinnlos_unfair_und_nicht_kontrollierbar.md
23/1145;2025-08-14;2025-08-22;Verwaltungsaufgaben an Schulen;Birgit Stöver;CDU;16;22;5;True;True;85064;23_01145_verwaltungsaufgaben_an_schulen.md
23/1146;2025-08-15;2025-08-22;Naturkundemuseum als Ankermieter im Elbtower?;Robert Risch;AfD;10;13;2;True;True;85060;23_01146_naturkundemuseum_als_ankermieter_im_elbtower.md
23/1147;2025-08-15;2025-08-22;Teurer Testasphalt aus Cashew-Schalen;Robert Risch;AfD;6;6;2;True;True;85061;23_01147_teurer_testasphalt_aus_cashew_schalen.md
23/1148;2025-08-15;2025-08-22;Verkehrsunterrichtsausfall in Kitas und in Vor- und Grundschulen;"Robert Risch; Benjamin Mennerich";AfD;5;5;2;True;True;85062;23_01148_verkehrsunterrichtsausfall_in_kitas_und_in_vor_und_grundschulen.md
23/1149;2025-08-15;2025-08-22;Titel, Thesen, Buchpromotion – wie viel Senat steckt in den jüngsten Äußerungen von Ex-Schulsenator Rabe?;Birgit Stöver;CDU;19;30;6;True;True;85065;23_01149_titel_thesen_buchpromotion_wie_viel_senat_steckt_in_den_juengsten_aeusserungen_von_ex_schulsenator_ra.md
23/1151;2025-08-15;2025-08-22;Medizinische Versorgung von Kindern aus dem Gazastreifen – Hamburg ist bereit;"Dirk Kienscherf; Irene Appiah; Claudia Loss";SPD;4;4;4;True;True;85066;23_01151_medizinische_versorgung_von_kindern_aus_dem_gazastreifen_hamburg_ist_bereit.md
23/1156;2025-08-18;2025-08-26;Weniger Sitzplätze in den neuen DT6-U-Bahnen – Folgen für Komfort, Barrierefreiheit und die alternde Stadtgesellschaft;Philipp Heißner;CDU;19;30;5;True;True;85101;23_01156_weniger_sitzplaetze_in_den_neuen_dt6_u_bahnen_folgen_fuer_komfort_barrierefreiheit_und_die_alternde_s.md
23/1157;2025-08-18;2025-08-26;Offener Vollzug und Freigang in Hamburg – getrennte Auswertung von Zahlen, Delikten und Rückkehrquoten;Dirk Nockemann;AfD;10;9;5;True;True;85102;23_01157_offener_vollzug_und_freigang_in_hamburg_getrennte_auswertung_von_zahlen_delikten_und_rueckkehrquoten.md
23/1158;2025-08-18;2025-08-26;Zukunft der Mutter-Kind-Gruppe in der Unterkunft Schnackenburgallee;Andreas Grutzeck;CDU;11;12;3;True;True;85098;23_01158_zukunft_der_mutter_kind_gruppe_in_der_unterkunft_schnackenburgallee.md
23/1159;2025-08-18;2025-08-26;Umsetzung und Kontrolle von Sanktionen im Bürgergeld in Hamburg;Andreas Grutzeck;CDU;17;18;7;True;True;85100;23_01159_umsetzung_und_kontrolle_von_sanktionen_im_buergergeld_in_hamburg.md
23/1160;2025-08-18;2025-08-26;Zusammenarbeit des Jobcenters Hamburg mit dem Ärztlichen Dienst der Bundesagentur für Arbeit – Organisation, Datenschutz und Verfahren;Andreas Grutzeck;CDU;14;14;3;True;True;85106;23_01160_zusammenarbeit_des_jobcenters_hamburg_mit_dem_aerztlichen_dienst_der_bundesagentur_fuer_arbeit_organi.md
23/1161;2025-08-18;2025-08-26;Wie können unnötige bürokratische Lasten in der Hamburger Pflege abgebaut werden?;Christin Christ;CDU;24;29;6;True;True;85107;23_01161_wie_koennen_unnoetige_buerokratische_lasten_in_der_hamburger_pflege_abgebaut_werden.md
23/1162;2025-08-18;2025-08-26;Einbürgerungen in Hamburg – wo hakt es derzeit?;Dr. Carola Ensslen;Die Linke;16;24;4;True;True;85103;23_01162_einbuergerungen_in_hamburg_wo_hakt_es_derzeit.md
23/1163;2025-08-18;2025-08-26;Einbürgerungen in Hamburg – werden die Potenziale ausgeschöpft?;Dr. Carola Ensslen;Die Linke;12;16;3;True;True;85104;23_01163_einbuergerungen_in_hamburg_werden_die_potenziale_ausgeschoepft.md
23/1164;2025-08-18;2025-08-26;Sachstand Infrastrukturvorhaben S5;"Ole Thorben Buschhüter; Koorosh Armi; Marc Schemmel";SPD;7;10;2;True;True;85105;23_01164_sachstand_infrastrukturvorhaben_s5.md
23/1165;2025-08-18;2025-08-26;Über ein Jahr digitales Staatsexamen: Zeit für eine erste Bilanz;Richard Seelmaecker;CDU;17;42;7;True;True;85110;23_01165_ueber_ein_jahr_digitales_staatsexamen_zeit_fuer_eine_erste_bilanz.md
23/1166;2025-08-18;2025-08-26;Überlastung der Justiz – wie steht es um die Bauaufsicht in den Justizvollzugsanstalten?;Richard Seelmaecker;CDU;14;20;7;True;True;85108;23_01166_ueberlastung_der_justiz_wie_steht_es_um_die_bauaufsicht_in_den_justizvollzugsanstalten.md
23/1167;2025-08-18;2025-08-26;Erneut weniger Fahrradverkehr in Hamburg?;Philipp Heißner;CDU;6;8;10;True;True;85109;23_01167_erneut_weniger_fahrradverkehr_in_hamburg.md
23/1168;2025-08-18;2025-08-26;Zivilklauseln und Aktivitäten der Bundeswehr an Hamburger Hochschulen;"Anna-Elisabeth von Treuenfels-Frowein; Ralf Niedmers";CDU;8;9;3;True;True;85112;23_01168_zivilklauseln_und_aktivitaeten_der_bundeswehr_an_hamburger_hochschulen.md
23/1169;2025-08-18;2025-08-26;Wirksamkeit des „Leitfadens zur Servicequalität im Baugenehmigungsverfahren“;Dr. Anke Frieling;CDU;14;27;5;True;True;85115;23_01169_wirksamkeit_des_leitfadens_zur_servicequalitaet_im_baugenehmigungsverfahren.md
23/1170;2025-08-18;2025-08-26;Bauvorhaben im Stillstand – Auswirkungen bezirklicher Ablehnungen auf den Wohnungsbau in Hamburg;Dr. Anke Frieling;CDU;8;11;4;True;True;85111;23_01170_bauvorhaben_im_stillstand_auswirkungen_bezirklicher_ablehnungen_auf_den_wohnungsbau_in_hamburg.md
23/1171;2025-08-18;2025-08-26;Erhalten Eltern ausreichende Informationen über die Besonderheiten des Religionsunterrichts in Grundschulen und den Klassen 5/6?;Dr. Sabine Ritter;Die Linke;7;7;5;True;True;85113;23_01171_erhalten_eltern_ausreichende_informationen_ueber_die_besonderheiten_des_religionsunterrichts_in_grund.md
23/1178;2025-08-19;2025-08-26;Wie sportlich sind Schule und Hochschule für Menschen mit Behinderungen?;"Antje Müller-Möller; Anna-Elisabeth von Treuenfels-Frowein; Ralf Niedmers; Birgit Stöver";CDU;13;27;11;True;True;85117;23_01178_wie_sportlich_sind_schule_und_hochschule_fuer_menschen_mit_behinderungen.md
23/1179;2025-08-19;2025-08-26;Sport für Menschen mit Behinderung: Dabeisein für alle?;"Antje Müller-Möller; Ralf Niedmers";CDU;19;30;8;True;True;85121;23_01179_sport_fuer_menschen_mit_behinderung_dabeisein_fuer_alle.md
23/1182;2025-08-19;2025-08-26;Wie leistungsfähig ist die Wirtschaftsförderung in den Bezirken?;Prof. Dr. Götz Wiese;CDU;8;17;5;True;True;85122;23_01182_wie_leistungsfaehig_ist_die_wirtschaftsfoerderung_in_den_bezirken.md
23/1183;2025-08-19;2025-08-26;Wie versucht der Senat Erregerverbreitung in der Drogenszene zu stoppen? (II);Andreas Grutzeck;CDU;16;22;5;True;True;85123;23_01183_wie_versucht_der_senat_erregerverbreitung_in_der_drogenszene_zu_stoppen_ii.md
23/1184;2025-08-20;2025-08-26;Hat Hamburg ein Problem mit maroden Brücken?;Philipp Heißner;CDU;9;11;2;True;True;85124;23_01184_hat_hamburg_ein_problem_mit_maroden_bruecken.md
23/1185;2025-08-20;2025-08-26;Probleme beim Metronom?;Dennis Thering;CDU;17;17;6;True;True;85126;23_01185_probleme_beim_metronom.md
23/1186;2025-08-20;2025-08-26;Personalaufwuchs und Stellenaufwertungen in der Behörde für Verkehr und Mobilitätswende (BVM);Philipp Heißner;CDU;17;18;8;True;True;85127;23_01186_personalaufwuchs_und_stellenaufwertungen_in_der_behoerde_fuer_verkehr_und_mobilitaetswende_bvm.md
23/1187;2025-08-21;2025-08-29;Gibt es in Hamburg wirklich mehr Fahrradverkehr? – Methodik, Indexbildung und Vergleichbarkeit;Philipp Heißner;CDU;19;24;66;True;True;85131;23_01187_gibt_es_in_hamburg_wirklich_mehr_fahrradverkehr_methodik_indexbildung_und_vergleichbarkeit.md
23/1188;2025-08-21;2025-08-29;Unternehmen, Beschäftigte, Arbeitslosigkeit– wie ist die Lage am Wirtschaftsstandort Harburg?;André Trepoll;CDU;19;24;5;True;True;85132;23_01188_unternehmen_beschaeftigte_arbeitslosigkeit_wie_ist_die_lage_am_wirtschaftsstandort_harburg.md
23/1189;2025-08-21;2025-08-29;Auf dem Weg zur klimaresilienten Stadt: Wie werden Hamburgs Bäume geschützt und bewässert?;"Dr. Anke Frieling; Sandro Kappe";CDU;16;28;5;True;True;85140;23_01189_auf_dem_weg_zur_klimaresilienten_stadt_wie_werden_hamburgs_baeume_geschuetzt_und_bewaessert.md
23/1190;2025-08-21;2025-08-29;Maßnahmen in Steilshoop, Bramfeld und Farmsen-Berne (IX);Sandro Kappe;CDU;19;37;7;True;True;85141;23_01190_massnahmen_in_steilshoop_bramfeld_und_farmsen_berne_ix.md
